Counterparty,Internal/External,Trade Status,Portfolio,User Name,User Group,User Desk,Clearing Eligibility,Typology,Source System,Entity,Trade Insert,Flow Currency,Last Contract Event Action,Payment Netting,Contract Id,Party Name,partyName2
None,internal,dead,LOFXSP_STRAT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327815,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_STRAT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327814,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_STRAT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327813,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_STRAT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327812,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_STRAT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327811,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_STRAT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327810,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327809,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327808,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327807,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327806,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327805,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327804,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327803,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327802,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327801,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327800,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327799,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327798,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327797,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327796,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327795,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327794,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327793,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327792,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327791,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327790,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327789,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327788,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327787,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327786,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327785,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327784,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327783,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327782,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327781,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327780,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327779,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327778,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327777,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327776,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327775,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327774,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327773,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327772,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327771,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_FIX_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327770,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327769,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327768,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327767,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327766,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327765,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327764,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327763,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327762,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327761,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327760,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327759,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327758,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327757,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327756,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327755,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327754,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327753,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327752,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327751,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327750,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327749,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327748,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327747,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327746,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327745,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327744,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327743,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327742,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327741,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327740,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327739,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327738,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327737,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327736,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327735,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327734,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327733,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327732,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327731,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327730,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327729,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327728,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327727,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327726,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327725,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327724,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327723,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327722,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327721,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327720,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327719,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327718,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327717,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327716,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327715,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327714,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327713,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327712,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327711,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327710,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327709,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_EMKT_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327708,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327707,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327706,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327307,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327306,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327305,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327304,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327303,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327302,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327301,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327300,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327299,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327298,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327297,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327296,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327295,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327294,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327293,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327292,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327291,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327290,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327289,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327288,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327287,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327286,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327285,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327284,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327283,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327282,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327281,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327280,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327279,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327278,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327277,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327276,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327275,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327274,RABOBANK,RABOBANK
None,internal,dead,LOFXSP_AI_UT,MUREXFO,FO,FOD EUROPE,false,SCF,Theoretical,EUROPE_EUR,INSERT,None,INSERT,false,7327273,RABOBANK,RABOBANK
